text,labels
This results in greater yield and tends to even out year-to-year fluctuations in yield,O B-Agr O O O O O O O O O O O O
Fruitfulness is the result of cane number number of fruiting laterals berries per lateral and the size of berries,O O O O O O O O O B-Agr O B-Agr O O O O B-Agr O B-Agr
Pruning and training systems that distribute the fruiting surface more uniformly increase yields,B-Agr O B-Agr B-Agr O O O B-Agr O O O O B-Agr
Research with training systems led to the development of an experimental mechanical harvester and research on problems associated with mechanical harvesting,B-Agr O B-Agr B-Agr O O O B-Agr O O O B-Agr O O B-Agr O O O O O B-Agr
The regulators were sprayed only once over the whole plant 38 days after seeding,O O O O O O O O O O O O O B-Agr
The PE activity was slightly affected being significant in the interaction between treatment and time of harvest,O O O O O O O O O O O O O O B-Agr O O
The raspberry is grown in Finland between 60 deg and 65 deg latitudes,O O O O O B-Agr O O O O O O B-Agr
It is rather a demanding plant and needs favourable climatic sites for satisfactory production,O O O O B-Agr O O B-Agr O O B-Agr O O B-Agr
It is often subject to frost injuries,O O O O O B-Agr O
The canes and buds are easily damaged in winter,O O O B-Agr O O B-Agr O B-Agr
An important factor in the winterhardiness of the raspberry is how early in the autumn the canes ripen and the buds enter dormancy following the termination of which they will be capable of resuming growth,O O O O O O O O O O O O O O B-Agr O O O O O B-Agr O B-Agr O O O O O O O O O O O B-Agr
A significant positive correlation was found to exist between the early ripening of canes and winterhardiness,O O O B-Agr O O O O O O O B-Agr O O O O
The molecular area is 0,O O B-Agr O O
A mid-plot line source lateral sprinkler ensured a wide range of irrigation levels ranging from replacement of soil moisture deficit during each irrigation to essentially a zero application level,O O O O O O O O O O O B-Agr B-Agr O O O O B-Agr I-Agr I-Agr O O B-Agr O O O O B-Agr B-Agr
While the plant was affected by water stress and dry matter and fruit production was reduced the stomatal resistance to gaseous exchange and generally canopy surface temperature were not affected,O O O O O O B-Agr B-Agr O B-Agr I-Agr O O B-Agr O O O B-Agr I-Agr O O O O O B-Agr B-Agr I-Agr O O O
In most of the measurements canopy surface temperature showed little difference between irrigation levels suggesting similar lack of sensitivity of this parameter,O O O O B-Agr B-Agr B-Agr I-Agr O O O O B-Agr B-Agr O O O O O O O O
The heat cycle between production and consumption must be closed,O B-Agr O O B-Agr O B-Agr O O O
Three types of heat recovery plants of special interest are described,O O O B-Agr I-Agr B-Agr O O O O O
On the basis of this study 60 percent of the entering dogs were subjectively classified in Group A and a fearful entrance urination and average weight of 12 kg were determined to be significant features for the group,O O O O O O O O O O O B-Agr O O O O O O O O O O B-Agr O O B-Agr O O O O O O O O B-Agr O O O
Group B was composed of 17 percent of the dogs studied,O O O O O O O O O B-Agr O
As a group there was a significant tendency for a willing entrance controllability and urination,O O O O O O O O O O O O O O B-Agr
The average weight was 18,O O B-Agr O O
The fear-biting dogs of Group C were 18 percent of those studied,O B-Agr B-Agr O O O O O O O O O
These animals exhibited aggression and vocalization when restrained,O B-Agr O O O B-Agr O O
Their average weight was 6,O O B-Agr O O
The last group D subjectively consisted of 5 percent of the animals studied,O O O O O O O O O O O B-Agr O
Their average weight was 28,O O B-Agr O O
Correlations between F2 and F5 derived lines which indicate the effectiveness of selecting F2 lines varied from 0,B-Agr O O O O O O O O O O O O O O O O O
Selection for improvement of grain yield using harvest index was no more effective than selection for yield directly when considered across years,B-Agr O B-Agr O B-Agr O O B-Agr I-Agr O O O O O B-Agr O O O O O O O
The treated seeds kept their high level of vigour for at least two months following treatment and after re-drying to their original water content,O O B-Agr O O O O O B-Agr O O O O O O O O O O O O O B-Agr O
There is evidence that during the treatment physiological activities occur in the seeds,O O O O O O O O B-Agr O O O B-Agr
Nor did the native population influence the added strain,O O O O B-Agr O O O O
They were observed to be attached sideways or in a polar manner on root hairs epidermal cells and at junctions of tap and lateral roots,O O O O O O O O O O O O O B-Agr I-Agr O B-Agr O O O O O O O B-Agr
Failure of Mono X nullisomics to survive to maturity shows that this chromosome carried critical genes for normal development,O O O O O O O O B-Agr O O O O O O B-Agr O O B-Agr
However viral lesions were confined to the respiratory tract,O O B-Agr O O O O O O
Growth and resource use data are presented for the sole crops and an intercrop of an 82-day millet and 105-day groundnut,B-Agr O O O B-Agr O O O O O B-Agr O O O O O O O O O O
The intercrop row arrangement was 1 millet:3 groundnut and the within-row spacing of each crop was the same in sole crop and intercrop,O O O O O O O O O O O B-Agr O O B-Agr O O O O O B-Agr O O
In groundnut yield/plant and yield components were similar in intercropping and sole cropping,O O B-Agr O B-Agr I-Agr O O O B-Agr O O B-Agr
In millet on a per plant basis the dry matter accumulation leaf area development and tiller production were all substantially greater in intercropping compared with sole cropping; final seed yield/plant was just over twice as high in intercropping this being achieved by increases in heads/plant and seeds/head,O O O O O O O O B-Agr I-Agr B-Agr B-Agr I-Agr B-Agr O O B-Agr O O O O O B-Agr O O B-Agr O O B-Agr O O O O O O O O B-Agr O O O O O O B-Agr O B-Agr
The higher intercrop yield appeared to be achieved by an increased efficiency in converting light energy into dry matter and not by any increase in the amount of light energy intercepted,O O O I-Agr O O O O O O O B-Agr O O B-Agr B-Agr O B-Agr I-Agr O O O O O O O O O B-Agr B-Agr O
Total water use was rather higher in intercropping and the total water use efficiency was improved because a greater proportion of the water was used by the crop rather than lost as evaporation from the soil surface,O B-Agr I-Agr O O O O B-Agr O O O B-Agr I-Agr I-Agr O O O O O O O O B-Agr O I-Agr O O B-Agr O O O O B-Agr O O B-Agr O
The LER values for total uptake of N P and K in intercropping were 1,O O O O O O O O O O O O B-Agr O O
Positive results were obtained in 75% of cases,O B-Agr O O O O O O
Four inbred lines of flint maize were grown at 24/22C (high) or 14/12C (low until the full expansion of the second leaf),O B-Agr I-Agr O B-Agr I-Agr O O O O O O O O O O O O O O O O
At this date samples were taken of second leaves,O O O B-Agr O O O O B-Agr
Thereafter the temperature was changed from high to low or from low to high,O O B-Agr O O O O O O O O O O O
One two and five days later samples were taken again,O O O O O O B-Agr O O O
The implications of the results for the photosynthetic efficiency of maize at unfavorable temperatures are discussed,O O O O B-Agr O O O B-Agr O B-Agr O O B-Agr O O
All of these precede visible yellowing and of course abscission,O O O O O O O O O B-Agr
The pattern of yellowing within a leaf is not uniform and is closely paralleled by starch loss,O O O O O O O O O O O O O O O B-Agr O
Foliar fresh weight and total dry matter/cm('2) of leaf surface decline little if at all before shedding,O O B-Agr O O B-Agr I-Agr O O O O O O O O O O
Preceding amd even during the foliar yellowing the seeds rapidly accumulate dry matter and nitrogen,O O O O O O O O B-Agr O O B-Agr I-Agr O B-Agr
Yellowing appears first in the radicle tip then in the rest of the axis and the leaves and finally in the carpels,O O O O O B-Agr O O O O B-Agr O O O O O B-Agr O O O O B-Agr
Ability to germinate is acquired at about the time the radicle + hypocotyl turns yellow,B-Agr O O O O O O O B-Agr O B-Agr O O O O
The relationship between these changes and their role in senescence is discussed,O O O O O O O O O B-Agr O O
The senescence-promoting activities of methyl jasmonate and its related compounds were compared with respect to structure-activity relationships,O B-Agr B-Agr O B-Agr I-Agr O O O O O O O O O O O
The reduction of the unsaturated bond in the substituent at the C-2 position and the keto group at the C-3 position greatly reduced the activity,O B-Agr O O O O O O O O O O O O O O O O O O O O O O O
The length of the n-alkyl substituents at the C-2 position had also a significant effect on the activity,O B-Agr O O O O O O O O O O O O O O O O
To ensure adequate growth of plants on the highly impoverished and erodable surface mined lands the application of N and P fertilizers by suitable methods is essential,O O O B-Agr O B-Agr O O O O O O O O B-Agr O B-Agr O O O O B-Agr O O B-Agr O O
Growth responses of barley to foliar or spoil-applied N + P were substantial and similar in magnitude,B-Agr O O B-Agr O O O O O O O O O O O O O
However the yields were much higher when the plants received 3-4 sprays of 1,O O B-Agr O O O O O B-Agr O O B-Agr O O
Of these nearly 75 percent are handled in tandem truck trailers hauling 26-ton loads,O O O O O O O O O O B-Agr B-Agr O O
The trailers are towed beside the harvester by large tractors for filling and are pulled by highway trucks from the field to the cannery which is usually a distance of 100 miles,O B-Agr O O O O O O O B-Agr O B-Agr O O O O O B-Agr O O O O O O O O O O O O O O
Unloading is done at the cannery by pulling the trailers on to a 15-degree tilted ramp parallel to a water flume,B-Agr O O O O O O O O B-Agr O O O O O O O O O B-Agr O
The amount of severe damage as indicated by breaks showing visible loculus increases from none in the field to 12 percent at the cannery,O O O O B-Agr O O O O O O O O O O O O O O O O O O O
Fruit harvested during hot afternoons has significantly more damage than fruit harvested during the cool of the morning,O O O O O O O O B-Agr O O O O O O O O O
All loads are graded for quality,O O O O O B-Agr
Grading is done on mechanical tables that display fruit before inspectors,B-Agr O O O O B-Agr O O O O O
The concentrations of the elements thus appear to be log-normally distributed,O O O O B-Agr O O O O O O
Knowing S + D r and R( n) all the terms of the radiation budget can be then calculated for each of these different surfaces,O O O O O O O O O O O O O B-Agr O O O O O O O O O O O
Regressions between the net long-wave radiation R( l) and R( s) give information about the long-wave radiation exchange at the surface of bare soil maize and a vineyard,O O O O O B-Agr O O O O O O B-Agr O O O B-Agr I-Agr O O O O O B-Agr B-Agr O O O
Phytoalexins are antimicrobial compounds accumulating in infected plants,B-Agr O O O O O O B-Agr
Their formation is often associated with cellular necrosis,O O O O O O O B-Agr
With a limited number of varieties a comparative study was carried out on growth and development in relation to tuber production,O O O O O B-Agr O O O O O O O B-Agr O B-Agr O O O B-Agr B-Agr
The results obtained demonstrated that genetic yield differences (differences in productivity) are not caused by one single growth or development parameter,O B-Agr O O O O O O O O B-Agr O O O O O O B-Agr O B-Agr O
On the contrary productivity of the later varieties was especially enhanced by a longer Leaf Area Duration (LAD),O O O B-Agr O O O B-Agr O O O O O O B-Agr I-Agr B-Agr O
This was a result of the slower senescence of the foliage in the second part of the growing period (August and September),O O O O O O O B-Agr O O B-Agr O O O O O O O O O O O
This better understanding makes it possible to evaluate those breeding methods previously used and to suggest alternatives,O O O O O O O O O B-Agr I-Agr O O O O O O
It is better to use non-fertile isolates because only hybrids fruit,O O O O O O O O O B-Agr O
The air temperature has a greater influence on a stable of lightweight construction than in solidly constructed buildings,O B-Agr I-Agr O O O O O O O O O B-Agr O O O O B-Agr
"Particularly unfavorable are the high temperatures in midsummer (""barrack-climate"")",O O O O O B-Agr O O O
The master irrigation plan for 1 proposes an irrigation zone of 3 km width on both sides of the waterway with a total area of 15,O O B-Agr O O O O O B-Agr O O O O B-Agr O O B-Agr O O O O O O B-Agr O O
Irrigation is restricted to sprinkling machines,B-Agr O O O O O
Subsidies are granted in conjunction with the aid program for the improvement of agriculture and coastal fortification,B-Agr O O O O O O O O O O B-Agr O B-Agr O O O
For agricultural management the courses range from engineering and training schemes up to university functions in development practice,O O B-Agr O O O O B-Agr O B-Agr O O O O O O B-Agr O
Almost all scientific publications are so indexed as to be data bank accessible throughout the world today,O O O B-Agr O O O O O O B-Agr O O O O B-Agr O
This makes data banks of interest to a large circle of users - for literature searchers for example,O O B-Agr B-Agr O O O O O O O O O O B-Agr O O O
The effect of various experimental parameters upon the frequency of callus formation from cultured anthers of Oryza sativa has been investigated Although certain medium components were found to be critical to callus formation the concentration of these components had little effect upon the frequency of callus formation,O O O O O B-Agr O O O O B-Agr O O O B-Agr O B-Agr I-Agr O O O O O O B-Agr O O O O O O B-Agr O O O O O B-Agr O O O O O O O B-Agr O
The degree to which the callus formation frequency was influenced by cold pretreatment of the flowers was variable,O O O O O B-Agr O O O O O B-Agr O O O B-Agr O O
On the other hand some quantitative differences have been found between the lipopolysaccharides in respect of the composition of neutral sugars,O O O O O O O O O O O O B-Agr O O O O B-Agr O O B-Agr
Computer simulation techniques to be focused on the individual assessment factors are needed to answer these questions,O B-Agr B-Agr O O O O O O B-Agr B-Agr O O O O O O
Soil survey and morphology data were used in this context to: (1) select experimental sites; (2) modify physical monitoring procedures; (3) derive simulation models for swelling soils with macropores; (4) develop simple field methods for characterizing basic physical soil properties and their regional variability and (5) use soil maps for extrapolating the obtained interpretations,B-Agr O O B-Agr B-Agr O O O O O O O O O B-Agr O O O B-Agr B-Agr O O B-Agr I-Agr O B-Agr B-Agr O O O O O O B-Agr O O O O B-Agr I-Agr O O O O O O O B-Agr I-Agr O O O O O
Future soil survey reports should ideally contain basic physical data and the possible ranges for the different assessment factors expressed by simulation as a function of water management,O B-Agr O B-Agr O O O O O B-Agr O O O O O O O B-Agr B-Agr O O B-Agr O O O O B-Agr B-Agr
The latter two were characterized in this study by new field methods,O O O O O O O O O O O B-Agr
Possible ranges differ for the different assessment factors,O O O O O O B-Agr B-Agr
For example an inadequate moisture supply capacity in the growing season can be completely compensated by raising the water table by sprinkler irrigation or by a combination of both methods,O O O O O B-Agr O O O O O O O O O O O O B-Agr O O B-Agr I-Agr O O O O O O B-Agr
The presented simulation offers a quantitative analysis,O O B-Agr O O O B-Agr
Yields increased with increased P until 22 kg/P ha/yr was applied,B-Agr O O O O O O O O O O
Yields increased with increased K applications to 140 kg K/ha/yr,B-Agr O O O O B-Agr O O O O
Broadcast P applications gave higher yields than row applications,O O B-Agr O O B-Agr O O B-Agr
Crop response to P was affected more by soil P level than by application to the specific crop,B-Agr O O O O O O O B-Agr O O O O B-Agr O O O B-Agr
Residual effect from K fertilizer applications did not last as long as the residual effect from P application,O O O O B-Agr I-Agr O O O O O O O O O O O B-Agr
Soil tests for available P were closely correlated with rate of P application over the 25-year period,B-Agr B-Agr O O O O O O O O O O B-Agr O O O O
Soil tests for P were higher where P was banded than where P was broadcast indicating less tie-up of P by the soil where less mixing occurred,B-Agr B-Agr O O O O O O O O O O O O O O O O O O O O B-Agr O O B-Agr O
Pollen stainability was very low in the hybrids,B-Agr O O O O O O B-Agr
It is concluded that heterozygous translocations occur within each species and that the genomes of the species are differentiated by means of gross structural changes,O O O O O B-Agr O O O B-Agr O O O B-Agr O O B-Agr O O O O O O O O
Only after doubling the number of chromosomes the hybrids are fertile and can be used for further crosses,O O O O O O B-Agr O B-Agr O O O O O O O O O
The shape of the apparent induction pattern of nitrate uptake was not influenced by the sugar status of the absorbing tissue,O O O O O O O O O O O O O O O B-Agr O O O O B-Agr
Exogenous sucrose restored NRA in excised roots to the level of intact plants,O B-Agr O O O O B-Agr O O O O O B-Agr
When plants were decapitated after an 18 h NO(3)('-) pretreatment the net uptake rate declined gradually to become negative after three hours,O B-Agr O O O O O O O O O O O O O O O O O O O O
This decline was slowed down by exogenous fructose whilst glucose rapidly (sometimes within 5 min) stimulated NO(3)('-) uptake,O O O O O O O B-Agr O B-Agr O O O O O O O O
Presumably due to a difference in NO(3)('-) uptake the NRA of excised roots was also higher in the presence of glucose than in the presence of fructose after 6 h of nitrate nutrition,O O O O O O O O O O O O B-Agr O O O O O O O B-Agr O O O O O B-Agr O O O O O B-Agr
The sugar-stimulation of oxygen consumption as well as the release of ('14)CO(2) from freshly absorbed (U-('14)C) sugar was the same for glucose and fructose,O B-Agr O B-Agr I-Agr O O O O O O O O O O O B-Agr O O O O B-Agr O B-Agr
A constant level of NRA occurred in roots of NO(3)('-) induced plants,O O O O O O O B-Agr O O O B-Agr
Highest inhibition was found when chloroplasts were suspended in PAL-containing extract and kept in light,O B-Agr O O O B-Agr O O O O O O O O B-Agr
NaR activity increased in the presence of nitrate and was suppressed by ammonium,O O O O O O O O O O O O B-Agr
No correlation was found between the ammonium levels and the numbers of nitrifying bacteria in the soil and no indications of inhibition of nitrifying bacteria in the rhizosphere were obtained,O B-Agr O O O O B-Agr B-Agr O O O O O B-Agr O O B-Agr O O O O B-Agr O O B-Agr O O B-Agr O O
The results are discussed in relation to the ecological habitats of the three species,O B-Agr O O O O O O O B-Agr O O O B-Agr
Mg-ATPase activity was demonstrated in isolated beetroot vacuoles,O O O O O O B-Agr B-Agr
Levels of selected biochemical constituents of fermented seeds were compared with those of unfermented seeds,B-Agr O O O O O O B-Agr O O O O O O B-Agr
The free amino acids - phenylalanine tryptophan tyrosine serine glutamic acid cysteine and glutamine - were detected by using thin-layer chromatography in the fermented sample extract while none were detectable in the extract of unfermented seeds,O B-Agr B-Agr I-Agr O B-Agr B-Agr B-Agr B-Agr B-Agr I-Agr B-Agr O B-Agr O O O O O O B-Agr O O O O O O O O O O O O O O B-Agr
Lipid analysis showed that the fermented seeds contained more unsaturated fatty acids than the unfermented seeds,O B-Agr O O O O B-Agr O O B-Agr B-Agr I-Agr O O O B-Agr
The amount of cell nitrogen recovered in the humin fraction increased with incubation,O O O O B-Agr O O O O O O O O
Twenty-four hour daylength treatment by using incandescent lights induced early flowering,O O O O O O O B-Agr O O B-Agr
Physiologically mature pods could be harvested as early as 62 days after sowing from plants induced to flower early by 24-h treatment,O O B-Agr O O O O O O O O O B-Agr O B-Agr O O O O O O O
Once flowering was induced continuation of the extended daylength treatment had no effect on maturity,O B-Agr O O O O O O O O O O O O B-Agr
These tests allowed us to ascertain that the material used exerts a favourable fertilizing action which depends on its content of organic substances,O B-Agr O O O O O O O O O O O O O O O O O O O O B-Agr
This action is certainly longer than the cycle of the crop grown,O O O O O O O O O O B-Agr O
The use of the above-mentioned sludges did not alter the balance of the soil-plant system neither were any toxic symptoms observed in the three plants,O O O O O B-Agr O O O O O O O B-Agr O O O O O B-Agr O O O O B-Agr
Plants were grown in cylinders buried in a field in soil with moderate amounts of available phosphate,B-Agr O O O B-Agr O O O O O B-Agr O O O O O O
VAM infection dry weight and P uptake were determined at harvest after 10 and 16,O B-Agr O B-Agr O O O O O O O O O O O
VAM infection was reduced in the upper soil layer by straw mulch possibly through a reduction in temperature,O B-Agr O O O O O B-Agr O O B-Agr O O O O B-Agr O B-Agr
The samples were divided into three groups,O B-Agr O O O O B-Agr
Group 1 comprised eight samples from soils in ash less than and Group 2 five samples from soils in ash more than 1000 years old,O O O O B-Agr O B-Agr O O O O O O O O B-Agr O B-Agr O O O O O O O
Group 3 comprised thirteen samples from soils in ash more than 2500 years old that had also been buried,O O O O B-Agr O B-Agr O O O O O O O O O O O O
Tetraborate extracted smaller quantities of all three elements from every sample than did pyrophosphate,O O O O O O O B-Agr O O O O O O
Similar results were obtained by multiple extractions,O B-Agr O O O O B-Agr
The comparisons thus indicate that pyrophosphate is the more effective extractant of Al/Fe-humus complexes in A(1) horizons of soils formed in volcanic ash,O O O O O O O O O O O O O O O O O O B-Agr O O O O
Amounts of the elements especially Al extracted by the two reagents differed among the three groups of soil samples,O O O B-Agr O O O O O O O O O O O B-Agr O B-Agr B-Agr
The amounts of Al were smallest for samples from the youngest ash deposits larger for the samples from older ash deposits still at the land surface and smaller again in the samples of buried soils,O O O O O O O B-Agr O O O O O O O O B-Agr O O O O B-Agr O O B-Agr O O O O O O B-Agr O O B-Agr
Ratios of the amounts of Al and C extracted by tetraborate and those extracted by pyrophosphate were progressively lower from soils in the youngest ash to soils in the older ash to the buried soils,O O O O O O O O O O O O O O O O O O O O I-Agr O O O O O I-Agr O O O O O O O B-Agr
These ratios and the differences in amounts extracted from samples of the different groups suggest that the nature of the Al-humus complexes changes as soils become older and also if they are buried,O O O O O O O O O B-Agr O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O O
On the basis of phenotypical assessment of the ploidy level of 425 plants 84,O O O O O B-Agr O O B-Agr O O O B-Agr O
A cytological analysis of ploidy in the three layers L(1) L(2) and L(3) of 112 plants revealed 83,O O B-Agr O B-Agr O O O B-Agr O O O O O O B-Agr O O
Doubled plants were obtained from all 51 clones,O B-Agr O O O O O B-Agr
Tropical and subtropical cultivated plants with a high proportion of crop residues or waste after processing were subjected to a comparative analysis in order to establish their suitability and to calculate their potential for biogas production,O O O O B-Agr O O O O O B-Agr I-Agr O B-Agr O B-Agr O O O O B-Agr I-Agr O B-Agr O O O O O O O O O O B-Agr B-Agr
An extremely high production of energy amounting to approximately 45,O O O B-Agr O B-Agr O O O O
Gas production based on residues from grain and tuberous crops ranges in value from 1,B-Agr I-Agr O O B-Agr O B-Agr O O B-Agr O O O O O
Weight loss moisture percentage chlorophyll contents soluble sugars starch acidity and amino acids were determined on the initial and final day as well as anatomical changes in the fruits,B-Agr O O O O O O B-Agr B-Agr B-Agr O B-Agr I-Agr O O O O O O O O O O O O O O O B-Agr
Loss of weight and soluble sugars were reduced most by 2,O O B-Agr O O B-Agr O O O O O
Post-harvest treatment with higher concentrations resulted in an increased physiological weight loss and concentrations higher than 10 mg/l caused a marked degree of blackening on the very first day rendering the pods unmarketable,O O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O O B-Agr O B-Agr O
Then from regression analysis it is possible to compare row spacing effects and to determine the best row spacing at any given yield level,O O B-Agr I-Agr O O O O O O B-Agr B-Agr O O O O O O B-Agr O O O O O
The analysis also demonstrated the relationship between row spacing and environmental conditions,O B-Agr O O O O O O B-Agr O O O
If weeds are present the row spacing relationship requires modification in favour of closer rows,O B-Agr O O O O B-Agr O O O O O O O O
Using the same form of analysis comparisons of different plant population densities were inconclusive,O O O O O B-Agr O O O B-Agr I-Agr O O O
A parallelism between the response of the root transport activity and the general response of the genotype was ascertained irrespective of the metabolic target of the herbicide,O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O O
The membrane transport within the roots appears to summarize and anticipate the metabolic response of genotypes to herbicides,O O B-Agr O O B-Agr O O O O O O O O O B-Agr O B-Agr
The results demonstrate the great importance of deposited nutrients like nitrogen calcium and magnesia for the element budget and the stability of a heath-ecosystem,O B-Agr O O O O O O B-Agr O B-Agr B-Agr O O O O O O O O B-Agr O O O
The internal turnover of potassium calcium magnesium and manganese mainly took place by leaching,O O O O B-Agr B-Agr B-Agr O B-Agr O O O O B-Agr
No leaching was found for N P Al Fe S Cl Na,O B-Agr O O O O O O O O O O
For these elements litterfall was the dominant internal way of cycling,O O B-Agr O O O O O O O B-Agr
NO3 Ca Mg Mn and S were removed from the percolating solution while for Fe and especially N and Mn an inhibition of mineralisation was found,O O O O O O O O O O O O O O O O O O O O O B-Agr O O O O
From the cation/anion balance of the storage changes in mineral soil the ecosystem - internal H ion production was calculated as 04 keq/ha/year,O O O O O O B-Agr O O O B-Agr O O O O O O B-Agr O O O O O
The results are discussed with respect to the development stability and management of heath-ecosystems,O B-Agr O O O O O O B-Agr B-Agr O B-Agr O O
The sampling method and the chemical analysis of the foliar nutrient concentrations are described,O B-Agr O O O B-Agr I-Agr O O O O O O O
The relationship between soil and foliar N and P concentrations are clear as well as the importance of well-balanced N/P and Ca/Mg ratios,O O O B-Agr O O O O O O O O O O O O O O O O O O O
It is suggested that inclusions visible in the larval velum are symbiotic algae which must have been acquired at the egg stage either before or during extrusion of eggs from the adult,O O O O B-Agr O O O O O O O B-Agr O O O O O O O B-Agr O O O O O B-Agr O B-Agr O O O
The role of dissolved organic matter in larval nutrition is dicussed,O O O B-Agr B-Agr I-Agr O O B-Agr O O
Methods to improve juvenile survival are suggested,B-Agr O O O B-Agr O O
Grain number per m('2) grains per panicle and yield showed a negative relationship with grain size,B-Agr O O O B-Agr O O O O O O O O O B-Agr B-Agr
Based on the peaks in grain filling activity the varieties were classified into four groups,O O O O O B-Agr B-Agr O O B-Agr O O O O B-Agr
There was no relationship between grain size and rate of grain filling thereby suggesting that grain filling is determined by inherent endogenous factors,O O O O O B-Agr B-Agr O O O B-Agr B-Agr O O O B-Agr B-Agr O O O O O B-Agr
The phytoalexins are only metabolites of the pathogenesis in these products,O B-Agr O O B-Agr O O B-Agr O O B-Agr
Additive control was important in the expression of flowering time,O O O O O O O O B-Agr B-Agr
In comparison with the control the new varieties were earlier gave a similar total yield and showed better quality and flavour characteristics,O O O O O O O B-Agr O O O O O O O O O O B-Agr O B-Agr O
To higher irrigation frequencies corresponded higher marketable yield,O O B-Agr O O O O O
A clear effect of the irrigation on some of the quality traits was found: by decreasing the irrigation frequencies higher values of sugars and of solids were found,O O O O O B-Agr O O O O B-Agr O O O O O O B-Agr O O O O B-Agr O O B-Agr O O
The uptake and disappearance of the radiolabel was monitored in blood and 13 different tissues,O O O O O O O O O O B-Agr O O O B-Agr
Isotopic equilibrium was reached after 2 days of feeding of the ('3)H-testosterone,O B-Agr O O O O O O B-Agr O O O
There was a slight increase in concentration of the radioactivity over the isotopic equilibrium values after 12 days of feeding which was probably due to the accumulation of metabolites in addition to the parent compound,O O O O O O O O O B-Agr O O O B-Agr O O O O O B-Agr O O O O O O B-Agr O B-Agr O O O O O O
Fifty-five percent of the remaining radioactivity was associated with liver kidney and spleen,O O O O O B-Agr O O O B-Agr O O B-Agr
At this time muscle had only 0,O O B-Agr O O O O
What in this field could be seen in terms of innovations and improvements is described in this article,O O O O O O O O O O B-Agr O B-Agr O O O O O
Three different UV-B enhanced radiation levels were tested: 1,O O O O B-Agr B-Agr O O O
These UV-B levels correspond to a calculated decrease in stratospheric ozone content of 6 per cent 21 per cent and 36 per cent for treatment T(1) T(2) T(3) respectively,O O B-Agr O O O O O O B-Agr I-Agr O O O O O O O O O O O O O O O O O O
Daily exposure of soybean plants to UV-B radiation significantly decreased height fresh and dry weights leaf chlorophyll and carotenoid contents and CO(2) uptake rates,O O O O B-Agr O O B-Agr O O B-Agr O O O B-Agr O O O O O O O O O
Leaf pigment extracted in 80 per cent acetone from UV-B treated soybean plants showed considerable increase in absorption in the wavelenght region of 330 to 400 NM with increased UV-B radiation levels,O O O O O O O B-Agr O O O O B-Agr O O O O B-Agr O O O O O O O O O O O O B-Agr B-Agr
Lines able to withstand field-weathering of seed best were not necessarily the same as those that maintained good germinability following storage,O O O O O O B-Agr O O O O O O O O O O O B-Agr O B-Agr
In all 64 plants have been regenerated,O O O B-Agr O O O
This indicates that the presence of S-heteroallelic pollen is alone not sufficient for the breakdown of incompatibility character,O O O O O O O B-Agr O O O O O O O O O O
Regrowth on the original medium could be induced not only at storage temperatures of -80 deg C and -20 deg C but also at +15 deg C and 25% relative humidity,B-Agr O O O O O O O O O O B-Agr B-Agr O O O O O O O O O O O O O O O O O B-Agr
In plant breeding this method can be used for polycross of short-living plants,O B-Agr I-Agr O O O O O O O O O B-Agr
The paper describes studies that have been carried out by the authors in the framework of a project concerning mechanical grape harvesting,O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr
Here competitive capacities shift very strongly from one arid area to another,O O O O O O O O O B-Agr O O
However if meristematic activity had been initiated in the inner root-cortical cells as a result of infection thread penetration at 28 deg C no blockage of nodule maturation occurred upon subsequent transfer to 20 deg C root temperature,O O O O O O O O O O B-Agr B-Agr O O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O O O B-Agr
A shortage of metabolic energy did not appear to be involved in the ineffective response,O O O O B-Agr O O O O O O O O O O
The main advantage of settled valley cultivation is the raising of crops consistent in yield year after year from the same site,O O O O O O B-Agr O O O O B-Agr O O O O O O O O O B-Agr
A clear acropetal polarity was only noticed in root tissues near the receivers,O O O B-Agr O O O O O B-Agr O O O
Movement of radioactivity and export to receivers were reduced after 3 hours the rate of uptake from donors remaining unchanged,B-Agr O B-Agr O O O O O O O O O O O O O O O O O
A much higher basipetal transport was observed in decapitated roots,O O O O B-Agr O O O O B-Agr
Chromatographic analyses of root extracts showed the presence of an unidentified translocatable labelled compound,O O O B-Agr I-Agr O O O O O O O O O
Patterns of basipetal transport seemed to be very different if the effects in root segments were compared with those in the whole roots,O O O B-Agr O O O O O O O B-Agr O B-Agr O O O O O O O O B-Agr
Stomatal diffusion resistance and chlorophyll content of shoots were increased: but the rate of photosynthesis per unit area of leaf did not change,O B-Agr O O O O O B-Agr O O O O O O B-Agr O O B-Agr O O O O O
Although total carbon and nitrogen composition of treated seedlings was not significantly affected phosphorus uptake was greatly increased,O B-Agr I-Agr O B-Agr B-Agr O O B-Agr O O O O B-Agr O O O O
Toxicity of the acids was promoted at low pH,B-Agr O O B-Agr O O O O O
Dryland salinity hardly recognized 35 years ago has now taken approximately 0,O B-Agr O O O O O O O O O O
Equally serious to the loss of arable land is the local and potential regional deterioration of surface and shallow groundwater resources which in many areas are the primary sources of drinkable water,O O O O O O B-Agr I-Agr O O O O O O B-Agr O O O O B-Agr I-Agr O O O B-Agr O O O B-Agr O O B-Agr
