text,labels
The other fraction is highly dependent on wind direction in the same way as black particles,O O O O O O O B-Agr I-Agr O O O O O O O
A(eh)) horizon and between the humus index and the pH value of the A(h) (resp,O O O O O B-Agr O O O O O O O O O
In the present paper we have observed the increase of information (in terms of the number of species) obtained by increasing the number of observation units,O O O B-Agr O O O O O O B-Agr O O O O O O B-Agr O O O O O O B-Agr B-Agr
On the basis of the data obtained through a random and exhaustive choice of the observations units it has been possible to propose a sequential method which allows us to estimate and recognize the species settled on panels,O O O O O B-Agr O O O O O O O O O B-Agr B-Agr O O O O O O O O O O O O O O O O O B-Agr O O O
It is shown that in the absence of co-factors rapid spectral changes due to denaturation of the protein-pigment complexes occur,O O O O O O O O O O O O O O B-Agr O O O O O
The spectral changes differ according to whether denaturation occurs in the light or in the dark,O O O O O O O B-Agr O O O B-Agr O O O O
The rate of denaturation of the Ch1-protein complexes is significantly lowered when co-factors are added and a protective effect of NADPH on the PChlide-protein complexes was observed,O O O B-Agr O O O O O O O O O O O O O O O O O O O O O O O
Spraying peach trees with (2-chloroethyl) phosphonic acid (CEPA) when the fruit cheek diameter was about 28 mm caused deceleration of fruit growth and enhanced abscission,B-Agr O B-Agr O O O O O O O O O B-Agr O O O O O O O O B-Agr O O B-Agr
All investigated elements were detectable in each examined sample with few exceptions (mainly for Bi),O O B-Agr O O O O O O O O O O O O
The highest element contents were found in fertilizers containing phosphates followed by those ones involving carbonate rocks in their processing,O O O O O O O B-Agr O B-Agr O O O O O O B-Agr O O B-Agr
Supplies of As Cd Hg Sn and Mo by almost all examined samples could influence significantly the average soil contents; Co Cr Cu Ni Pb and Zn additions by phosphate fertilizers should affect only soils with low natural levels; Bi contributions appeared to be the least significative,O O O O O O O O O O O O B-Agr O O O O O B-Agr O O O O O O O O O O B-Agr I-Agr O O O B-Agr O O O B-Agr O O O O O O O O
In conclusion the need of a more severe control of the staff involved in the manufacturing process as well as a better application of the rules of hygiene to the environment is underlined,O O O O O O O O O O O O O O O B-Agr O O O O O O B-Agr O O B-Agr O B-Agr O O B-Agr O O
A colorimetric method for determining glycerol in wines is suggested,O O O O O B-Agr O B-Agr O O
The method uses the selective reaction of acetyl-acetone with formic aldehyde in a neutral environment which gives the solution a yellow colour,O O B-Agr O O O O O O O O O O O B-Agr O O O O O O B-Agr
A series of tests carried out in comparison with the enzymatic method has shown that the suggested procedure is more accurate than and as specific as the former,O O O B-Agr O O O O O O O O O O O O O O O O O O O O O O O O
In contrast to group B type specific polysaccharide antigens the type X protein antigen seems to be unrelated to human infection,O O O O O O O O B-Agr O O O O B-Agr O O O O O O B-Agr
The importance of this phenomenon in epidemiology is suggested,O O O O O O B-Agr O O
"Attempts have been made to propagate in vitro the apple variety ""Annurca""",O O O O O O B-Agr I-Agr O O B-Agr O
These were induced to start growth by increasing the BAP concentrations to 2 mg/l,O O O O O B-Agr O O O O O O O O
In these conditions about 58% of the shoots rooted,O O O O O O O B-Agr O
Surveys were carried out in the area of the wreckage (Otranto Channel Adriatic Sea) from February 1977 until October 1978,B-Agr O O O O O B-Agr O O O O O B-Agr O O O O O O O
The analytical results indicate a low pollution level only in the immediate vicinity of the wreck and negligible environmental effects a few hundred meters downstream from the wreck,O O B-Agr O O O B-Agr O O O O O O O O O O O O B-Agr O O O O O O O O
Values for grasses were greater than those for legumes at all temperatures; for example at 30 deg C the ratio of the mean values of grass to legume was 1,O O B-Agr O O O O O B-Agr O O B-Agr O O O O O O O O O O O O O B-Agr O B-Agr O O
Some chemical properties of 11 soils developed in highly weathered regoliths in Puerto Rico have been recorded,O O B-Agr O O B-Agr O O O B-Agr O O B-Agr I-Agr O O O
The saturation extract of Pina soil which was 89% quartz sand contained 10 ppm Si a value out of keeping with highly weathered soils,O B-Agr O O O B-Agr O O O B-Agr B-Agr O O O O O O O O O O O B-Agr B-Agr
Phosphate solubility was greatest in the Pina soil also,O B-Agr O O O O O B-Agr O
Phosphate adsorption by the Puerto Rico soils when corrected for dilution by sand was approximately that of highly weathered soils of Hawaii North Carolina or Colombia,O B-Agr O O B-Agr I-Agr B-Agr O O O O O B-Agr O O O O O B-Agr B-Agr O B-Agr B-Agr I-Agr O B-Agr
Most of the soils contained more than 4000 kg S/ha in the 120-cm profiles,O O O B-Agr O O O O O O O O O B-Agr
The pH at which net charge of the soils was zero was lower than the pH usually encountered in the field,O O O O O O O O B-Agr O O O O O O O O O O O O
The soils were poorly buffered at low pH,O B-Agr O O O O O O
In 6 of the 11 soils both calcium and magnesium were 1 meq,O O O O O B-Agr O B-Agr O B-Agr O O O
In most soil samples the balance among exchangeable cations was appropriate for reasonable potassium nutrition,O O B-Agr B-Agr O O O O B-Agr O O O O B-Agr B-Agr
Even so the quantity of exchangeable nutrient cations was low in most cases,O O O O O O O B-Agr O O O O O
Mineralization of organic nitrogen tended to stop with NH(4)('+) in the acid soils,B-Agr O O B-Agr O O O O O O O B-Agr I-Agr
Etiolated seedlings were irradiated for short terms or grown in red light,O B-Agr O O O O O O O O O B-Agr
The mitochondria from differently treated seedlings were analysed for their phospholipid and fatty acid patterns,O B-Agr O O O B-Agr O O O O O O O O O
The mitochondrial phospholipid patterns from green and etiolated seedlings were rather similar,O O O O O O O O B-Agr O O O
This was also valid for the fatty acids from the phospholipid fraction whereas the fatty acid patterns of the glycolipids showed differences,O O O O O O B-Agr I-Agr O O O O O O B-Agr I-Agr O O O B-Agr O O
Remarkable changes were observed in the phospholipid pattern of the mitochondrial fraction after short-term irradiation of the seedlings,O O O O O O O O O O O O O O B-Agr O O B-Agr
The results are discussed in relation to the influence of short term irradiations mediating respiration rates,O B-Agr O O O O O O O O O O B-Agr O B-Agr I-Agr
A NI of 4 hours was much longer than necessary 2 hours gave excellent results while 1 hour was marginal,O O O O O O O O O O O O O O B-Agr O O O O O
Durations of 3 or 4 weeks NI-treatments were effective but no data were collected on shorter durations,B-Agr O O O O O O O O O O B-Agr O O O O B-Agr
Since the most sensitive period for the flower-forming action of high temperatures greater than 30 deg in short days is in the first half of the dark phase NI and high temperature influence different processes,O O O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr O O B-Agr
High temperature prevents the dark reaction of reblocking,O B-Agr O O O O O O
The stained protein patterns of samples harvested at any stage between meiotic prophase and the four-spore stage in two sporulating strains showed the same approximately 250 polypeptides,O O O O O B-Agr O O O O O O O O O O O O O O B-Agr O O O O O B-Agr
The latter type of cells readily initiates meiosis when transferred to sporulation medium,O O O O B-Agr O O B-Agr O O O B-Agr O
This pattern differed from the protein patterns of exponentially growing cells in glucose or acetate presporulation medium,O O O O O O O O O O B-Agr O B-Agr O O O O
Five major proteins in stationary and sporulating yeast cells were not detected in either type of exponential culture,O O B-Agr O O O O O B-Agr O O O O O O O O O
The corresponding activities of root tissue were greatly enhanced by 1-propanol and slightly inhibited by surfactants,O O B-Agr O O B-Agr O O O O O O O O O B-Agr
It is concluded that isolation and adaptive shifts in connection with continental drift at a very early time led to ecological and structural specialization in the Epacridaceae,O O O O B-Agr O O O O O O O O O O O O B-Agr O O O O O O O O B-Agr
Trichomes are considered in relation to their possible functions and their position in hypothetical sematophyletic sequences,B-Agr O O O O O O O O O O O O O O O
While papillae and simple hairs are ubiquitous the glands are almost restricted to the Ericaceae,O O O O B-Agr O O O O O O O O O B-Agr
The globular and peltate glands in this family represent the most intricate and versatile hair structure,O O O O O O O B-Agr O O O O O O B-Agr O
The crops were then allowed to recover until a final harvest was made at 10 months,O B-Agr O O O O O O O O O O O O O O
The loss of leaf area during water stress is shown to be dominated by restricted leaf area development and not by leaf loss,O O O B-Agr I-Agr O B-Agr B-Agr O O O O O O O B-Agr I-Agr B-Agr O O O B-Agr O
Leaf life was increased under stress,O O O O O B-Agr
Leaf size was the most sensitive parameter of leaf area production and the most responsive following the release from stress but apex production and the rate of leaf production per apex were also susceptible,B-Agr B-Agr O O O O O O B-Agr I-Agr B-Agr O O O O O O O O B-Agr O O B-Agr O O O O B-Agr B-Agr O O O O O
By eliminating the use of large volumes of H(2)SO(4) the PGO system reduces laboratory hazards,O O O O O O B-Agr O O O O O O O B-Agr
Breakdown of leaf tissues due to drought injury was independently estimated,O O O B-Agr O O B-Agr O O O O
There was good agreement between the onset of visible symptoms and beginning deviations from the straight-line portion of the pressure-volume curve,O O O O O O O O O B-Agr O O O O O O O O O B-Agr O
However some 400 tons of lead pellets are annually spread from trapshooting partly over agricultural land,O O O O O B-Agr B-Agr O O O O O O O O B-Agr
This article describes findings having reference to a minor trapshooting range from which lead pellets are spread at the rate of appr,O O O O O O O O O O O O O B-Agr B-Agr O O O O O O O
The lead content in the soil was found unacceptably high in the adjacent areas Cattle fed for 7 months with beet-leaf harvested for silage 100-150 m from the trapshooting site were found at slaughter to carry up to 1314 lead pellets in the reticulum,O B-Agr O O O B-Agr O O O O O O O B-Agr B-Agr O O O O O O O O B-Agr O O O O O B-Agr O O O O O O O O O B-Agr B-Agr O O B-Agr
Treatment of the cattle for diarrhoea was unsuccessful and it was difficult to get the cows in calf,O O O B-Agr O B-Agr O O O O O O O O O B-Agr O O
The lead content in the blood was ten times as high as normal and three times higher than what is found to cause reproductive disturbance in women and laboratory animals,O B-Agr O O O B-Agr O O B-Agr O O O O O O B-Agr O O O O O O O O B-Agr O B-Agr O B-Agr I-Agr
Average litter accumulation (April to October) was 416,O O B-Agr O O O O O
Greater litter weight and depth in low sites reduced moisture loss from underlying litter and soil by up to 63%,O B-Agr I-Agr O B-Agr O O B-Agr O O O O O B-Agr O B-Agr O O O O
At low sites temperature variability of the litter-soil interface was reduced 13% of the mean by surface litter and by the heat capacity of a greater moisture content,O O B-Agr B-Agr O O O O O O O O O O O O O O O O O B-Agr O O O O B-Agr I-Agr
Average bacterial populations were approximately 3,O O B-Agr O O O
Finally the soil of low sites was characterized by greater incorporation of organic fragments and humus formation,O O B-Agr O O B-Agr O O O O B-Agr O O O O B-Agr O
These two phenomena are associated with a limited number and a poor activity of Rhizobium in the chlorotic plants' rhizosphere,O O B-Agr O O O O O O O O O O O B-Agr O O O B-Agr B-Agr
There wasn't any rot control flesh firmness was slightly increased only in Nectared 6,O O O O O O B-Agr O O O O O O O
Also the effect of two different storage temperatures was tested,O O O O O O B-Agr B-Agr O O
The 8 parents and their 28 crosses were evaluated for their ability to combine different traits using Griffing's (1956) technique,O O B-Agr O O O O O O O O B-Agr O O O O O O O O
It was revealed that both additive and non-additive genetic effects control the expression of the various characters examined,O O O O O O O O O B-Agr O O O O O O O O
However only non-additive genetic effects were found to be important for seed yield per plant,O O O O B-Agr O O O O O O B-Agr O O O
The authors emphasize the importance of neuropathology in the congenital infections of calf on the basis of personal experience,O O O O O O O O O O B-Agr O O O O O O O O
A fraction of oligonucleotides shows rapid incorporation of ('14)C and contains labelled cytokinin nucleotides,O O O O O O B-Agr O O O O O O B-Agr
There are no indications for a direct isopentenylation of adenine adenosine or its phosphate derivatives,O O O O O O O O O B-Agr B-Agr O O O O
The number of seeds was reduced by some fungicides,O O O B-Agr O O O O B-Agr
The authors describe the pulmonary lesions observed in a sheep and in a stag caused by aspergillosis,O O O O O B-Agr O O O B-Agr O O O O O O B-Agr
The acute or subacute stage in the sheep and the chronic stage in the stag are mainly characterized by necrotic-suppurative lesions,O O O O O O O B-Agr O O O O O O O O O O O O B-Agr
Internal browning was eliminated from pears from the lower branches of heavily cropping trees when these were immersed in calcium chloride solution; marked reductions in the incidence of the disorder were also obtained when fruits from the highest branches of heavily cropping trees were treated in this way,O B-Agr O O O B-Agr O O O B-Agr O O B-Agr B-Agr O O O O O B-Agr I-Agr O O B-Agr O O O O O O O O O O B-Agr O O O B-Agr O O B-Agr B-Agr O O O O O
Fruits harvested from lightly cropping trees when treated with the same solution still showed a remarkable incidence of browning although it was reduced as compared with non-treated fruits,B-Agr O O O B-Agr B-Agr O O O O O O B-Agr O O O O O B-Agr O O O O O O O O B-Agr
In 1976 encouraged by the results obtained on an experimental basis the company started tests on an adjoining site planted with sugar-beet,O O O O O B-Agr O O O O O O O O B-Agr O O O B-Agr O O B-Agr
This publication deals with research done into the properties and the applicability of water-mattresses and tubes arranged in two different patterns for heating glass-houses,O O O O B-Agr O O O B-Agr O O O O B-Agr O O O O O O O O B-Agr B-Agr
To carry out the testing a water basin with three electric heating elements was incorporated in the heating circuit,O O O O B-Agr O B-Agr O O O O B-Agr B-Agr O O O O B-Agr O
It also lacked strength and a solid water-tight connection with the pipes linking it to the basin was hardly possible,O O O B-Agr O O O B-Agr O O O B-Agr O O O O O O O O
The tubes spaced at some distance from one another lacked rigidity and had to be braced,O O B-Agr O O O O O O O O O O O O O
As distinct from the water-mattress they do not touch the ground transferring more heat to the air,O O O O B-Agr O O O O O O O O B-Agr O O B-Agr
Their vertical arrangement however causes loss of light,O O O O O O O B-Agr
Studies were carried out on the polymorphism of alkaline ribonuclease in Black-and-White cattle in the north-eastern region of Poland,O O O O O O B-Agr O O O O O B-Agr O O O O O B-Agr
Leucocytes isolated from peripheral blood were used,O O O O B-Agr O O
Three phenotypes were defined consisting of the combination of two alleles,O B-Agr O O O O O O O O B-Agr
The gene frequency was: q('A) = 0,O B-Agr I-Agr O O O O
The IgG content of the colostrum decreased to 3,O O O O O B-Agr O O O
D-Lactose can be used by a majority of bacteria in culture but can not be utilized by most plant cells and tissues in vitro,O O O O O O O O B-Agr B-Agr O O O O O O O O O B-Agr O B-Agr B-Agr I-Agr
The growth of this tumor tissue was stimulated by a factor of 2,O B-Agr O O O B-Agr O O O O O O O
In contrast to D-lactose D-galactose did not stimulate growth of either of the tumor tissues,O O O O O O O O B-Agr O O O O O B-Agr
Possible explanations for the growth of B6S3 tumor calli on agar medium supplemented with D-lactose are discussed,O O O O B-Agr O O O O O B-Agr O O O O O O
The rain forest in West Africa is dominated by ferralitic soils which are old highly weathered and low in nutrient reserves and cation exchange capacity,O B-Agr O O B-Agr I-Agr O O O O B-Agr O O O O B-Agr O O O O O O B-Agr I-Agr I-Agr
Their fertility is mainly dependent on a delicately balanced cycle of organic matter,O B-Agr O O O O O O O O O B-Agr I-Agr
Little attention has been given to the soil which is inherently poor and further impoverished by export of portions of the meagre nutrient reserve,O O O O O O O B-Agr O O O O O O O O O O O O O O O O
Some possible topics for research are suggested,O O O O B-Agr O O
In addition the influence of a change in the nutrient supply both from high to low and from low to high nutrient conditions was studied,O O O O O O O O O O B-Agr O O O O O O O O O O O O O O
The selected plants were intermated by selection condition to achieve two germplasms acid selected (A-1) and limed fertile selected (L-1),O O B-Agr O O O B-Agr O O O O B-Agr O O O O B-Agr O O O
The germplasms and the Rhizobium strain were then tested in greenhouse pots for agronomic performance under a variety of soil pH and fertility conditions,O B-Agr O O B-Agr O O O O O O B-Agr O O O O O B-Agr O B-Agr I-Agr O B-Agr O
The A-1 germplasm also had better root weight (mainly fibrous roots) and acetylene reduction in these soil conditions,O O B-Agr O O O B-Agr B-Agr O O B-Agr O B-Agr B-Agr O O B-Agr O
The two germplasms appear to be genetically distinct and respond differently depending on soil pH and fertility conditions,O O B-Agr O O O O O O O O O O B-Agr I-Agr O B-Agr O
Fusion induced with polyethylene glycol gave products in which nutritional requirements had complemented each other,O O O B-Agr I-Agr O B-Agr O O B-Agr I-Agr O B-Agr O O
The somatic hybrids were invariably maters and non-sporulators,O B-Agr I-Agr O O O O O
When the strains differed in non-mendelian markers not used in the selection these markers were found in the expected parental and recombinant combinations in the fusion products,O O B-Agr O O O O O O O O B-Agr O O O O O O O O O O O O O O B-Agr
Great care must be taken in the selection of the planting material,O O O O O O O B-Agr O O B-Agr O
Curative treatments in established groves give usually only modest results,O O O O O O O O O B-Agr
Nickel existed mainly as a water-soluble polar complex in the vacuoles,B-Agr O O O O B-Agr O O O O B-Agr
Clinical features of the (sub) acute stage of HPP infection consist in severe dyspnoea high temperatures and bloody foam from the nose and/or at the mouth,O B-Agr O O O O O O O B-Agr O O O B-Agr O B-Agr O O O O O B-Agr O O O B-Agr
When the infection runs a chronic course the clinical symptoms are less specific,O O B-Agr O O B-Agr I-Agr O O B-Agr O O O
A convenient method for determining mixed linked 13:14-Beta-glucans in beer wort malt and barley is described,O O O O O O O O O O B-Agr B-Agr O B-Agr O O
The correlation between fluorescence intensity and (NH(4))(2)SO(4) precipitation was very good for beer and wort,O B-Agr O B-Agr O O O B-Agr O O O O O O B-Agr
The correlation between the fluorescence method and an enzymatic method used for malt and barley was somewhat poorer,O B-Agr O O B-Agr O O O O O O O B-Agr O B-Agr O O O
Many milking plants are found to have considerable technical faults in practice,O B-Agr B-Agr O O O O O O B-Agr O O
The essential requirements that milking plants must meet to be reliable in operation are summarized in the paper,O O B-Agr O B-Agr B-Agr O O O O O O O O O O O B-Agr
The authors found inflammatory and particularly parasitic lesions,O O O O O O O B-Agr
Conversion to high forest of coppice has been practised in Italy only on a very small scale,O O O O O O O O O O B-Agr O O O O O B-Agr
The variety appears to be vigorous and productive,O B-Agr O O O O O O
All results have been compared to the Large White,O B-Agr O O O O O O O
In both NIH and BALB/C mice the majority of the increased number of mast cells occurred within the intestinal epithelium,O O O O O B-Agr O O O O O O O B-Agr I-Agr O O O O B-Agr
In NIH mice increase in the number of intestinal mast cells coincided roughly with expulsion of the parasites,O O B-Agr O O O O O O B-Agr I-Agr O O O O O O B-Agr
The results indicate that the amount of fluorescence emitted following Calcofluor White treatment is a specific measurement of cell wall cellulose levels,O B-Agr O O O O O B-Agr O O O O O O O O B-Agr O O O B-Agr B-Agr
The procedure possesses the twin advantages of ease of manipulation and of greatly enhanced sensitivity (in the picogram range) as compared to other methods,O O O O O O O O O O O O O O O O O O O O O O O B-Agr
The calorific value was found to increase with root diameter,O O O O O O O O O B-Agr
The net production was 2412-2785 kg/ha/yr (759-838 x 10('4) kcal/ha/yr) representing a flow of about 0,O O B-Agr O O O O O O O O O O O O O
The annual root biomass replacement was estimated to be 37%,O O O B-Agr O O O O O O
The small root weight in these forests was compared with that of other tropical forests,O O O B-Agr O O I-Agr O O O O O O B-Agr I-Agr
In aerated outdoor tanks under the experimental conditions Nannochloris was never overgrown though during the course of the year sometimes contaminated by other algae,O O O B-Agr O O O O B-Agr O O O O O O O O O O O O O O B-Agr
Its adaptability rapid growth rate and high nutritional value qualify Nannochloris as an optimal primary producer in marine aquaculture enterprises,O B-Agr O B-Agr I-Agr O O O O O B-Agr O O O O O O O B-Agr B-Agr
Clams from this area were transplanted into the central portion of the Bay which is open to shellfishing,B-Agr O O B-Agr O O O O O O O O O O O O O O
The behaviour of heavy metals in the transplanted clams was primarily affected by long-term trends based on seasonal fluctuations in the organisms,O B-Agr O B-Agr I-Agr O O O B-Agr O O O O O B-Agr O O O O O O B-Agr
Resulting Cd and Pb levels in hard clams were not elevated above natural levels found in the transplantation area but Ni levels were approximately 56% higher,O O O O B-Agr O B-Agr I-Agr O O O O O B-Agr O O O B-Agr B-Agr O O B-Agr O O O O
This transplantation therefore introduced hard clams with significantly higher levels of Ni into the harvestable resource,O B-Agr O O B-Agr I-Agr O O O B-Agr O O O O O O
Nitrogen or raising the soil pH above 5,B-Agr O O O B-Agr I-Agr O O
Negative lime x N interactions on both soils together with other data indicated that an increase in the rate of mineralization of N was the major effect of lime,O B-Agr O O B-Agr O O B-Agr O O O B-Agr O O O O O O O O B-Agr O O O O O O O B-Agr
The number of reactions was analysed in both primary and challenge infections,O O O O O O O O O O O B-Agr
The number of reactions was analysed in both primary and challenge infections,O O O O O O O O O O O B-Agr
Challenge infections had little effect on the number of antigens or antibodies in the precipitate,O B-Agr O O O O O O O B-Agr O B-Agr O O O
Growth was depressed by salinities above zero; it was stimulated by small amounts of calcium carbonate but depressed again by larger quantities,B-Agr O O O O O O O O O O O O O B-Agr I-Agr O O O O O O
The sodium content of the plants was reduced by raising the soil calcium levels but this had no beneficial effect on growth,O B-Agr O O O B-Agr O O O O O B-Agr B-Agr B-Agr O O O O O O O B-Agr
"It has been noticed that the aortic arteriosclerosis corresponds to the so-called ""fatty streak"" and to limited proliferations of the intima connective muscle",O O O O O O O B-Agr O O O O O O O O O O O O O O O
Males are more often affected than females,B-Agr O O O O O B-Agr
The maize mutant pro 1-1 is a proline auxotroph,O B-Agr O O O O O B-Agr O
Proline deficiency seems also to affect the production of the parietal protein rich in hydroxyproline,B-Agr O O O O O O B-Agr O O O O O O B-Agr
Healthy fish challenged with three of these strains failed however to develop any clinical signs,O B-Agr O O O O O B-Agr O O O O O O O
All the isolated strains were tested for their sensitivity to antibacterial drugs,O O O B-Agr O O O O O O O B-Agr
Treatment methods with such agents are described and discussed,O B-Agr O O B-Agr O O O O
The results are discussed in relation to the control of nitrogen metabolism in Beta,O B-Agr O O O O O O O O B-Agr I-Agr O B-Agr
Due to irrigation in the Tinajones region of Peru the accumulation of salt is a great danger,O O B-Agr O O O O O B-Agr O B-Agr O O O O O O
Three prominent stained polypeptide bands molecular weights 51000 49000 and 48000 were observed in chromatin from a sporulating culture with the majority of cells in meiotic prophase,O O O O O B-Agr I-Agr O O O O O O O B-Agr O O O O O O O O B-Agr O O O
The bands were absent or very faint in chromatin from cells growing exponentially in glucose medium and from stationary cells,O O O O O O O O B-Agr O B-Agr O O O B-Agr O O O O B-Agr
The 51000 molecular weight band was also found in chromatin from cells growing exponentially in acetate growth medium,O O B-Agr I-Agr O O O O O B-Agr O B-Agr O O O O B-Agr O
The 49000 and 48000 polypeptides can be extracted from chromatin with 0,O O O O B-Agr O O O O B-Agr O O
The combination of grab and crop spreader is front mounted on a heavy tractor or shovel,O O O O O B-Agr O O O O O O O O O O
The digestible energy (DE) contents of silages 1 and 2 were 13,O O B-Agr O O O B-Agr O O O O O
Five sets of identical twin bulls were used to determine how the various components of the serving capacity (SC) test influenced the SC a bull showed in the test,O B-Agr O O O B-Agr O O O O O O O B-Agr O O O O O O O O O O B-Agr O O O O
It was found that females must be restrained in service crates rather than by a halter,O O O O B-Agr O O O O O O O O O O O
Stability is impossible in a population with equal resource partitioning among individuals while unequal resource partitioning allows very stable populations,B-Agr O O O O B-Agr O O O O O B-Agr O O O O O O O B-Agr
A simple model of the evolution of reproductive rates in heterogeneous environment shows that the reproductive rates are linearly proportional to random mortality in local habitats,O O O O O B-Agr O O O O O B-Agr O O O O O O O O O O B-Agr O O B-Agr
The occurrence of regulation of population density by emigration implies a new approach to the relation between ecosystem stability and species diversity,O O O O O B-Agr I-Agr O B-Agr O O O O O O O O O B-Agr O B-Agr I-Agr
Trays (625 cm('2)) filled with uniform-sized pebbles were allowed to become colonized (1 to 64 d) to determine the time required to establish a stable macroinvertebrate community,O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O
Changes in both numbers and biomass were followed to compare their response as indicators of colonization,O O O O O B-Agr O O O O O O O B-Agr O O
Effectiveness of the trays in representing natural conditions and their usefulness in reducing sample variance and number of samples necessary for an accurate sample mean also were evaluated,O O O O O O O O O O O O O B-Agr O O O O B-Agr O O O O B-Agr O O O O
Colonization was more rapid in summer than in winter,O O O O O B-Agr O O B-Agr
Numbers and biomasses for individual taxa corresponded reasonably well in each colonization period,O O B-Agr O O B-Agr O O O O O O O
Numbers of many organisms peaked before 64 d and then fluctuated,O O O B-Agr O O O O O O O
Total number and total biomass yielded contradictory results and provide the least certain methods of assessing completeness of colonization,O O O O B-Agr O O B-Agr O O O O O B-Agr O O O O O
Trays colonized for 64 d collected similar numbers of taxa (46 37) compared to a Hess sampler (36 40) and dip net (36 40) in two separate tests,O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O B-Agr
In general use of trays reduced the number of samples needed to obtain a standard error of the mean within +/-5 to 20% of the sample mean by 2/3 to 3/4,O O O O O O O O O B-Agr O O O O O O O O O O O O O O O B-Agr O O O O O
Since the trays did not collect a fauna representative of the riffle community in terms of relative or absolute abundance they cannot be recommended for studies requiring quantitative data directly relatable to the natural environment,O O O O O O O B-Agr O O O O O O O O O O O B-Agr O O O O O O O O B-Agr O O O O B-Agr I-Agr
However because of their ability to control or eliminate extraneous variables and thus reduce sample variance their use is appropriate for experimental or monitoring studies,O O O O B-Agr O O O O O O O O O O O O O O O O O O B-Agr O
Leaves and/or flower-buds were excised and IAA BA or GA(3) in lanolin paste was applied at various sites,B-Agr O O O O O B-Agr O O O O O O O O O O B-Agr
Administration of auxin after leaf and flower excision restored the elongation mainly basipetally from the site of application,B-Agr O O O O O O B-Agr O O O O O O O B-Agr O B-Agr
This covered 6 days of high insolation one day of low insolation followed by three more days of high insolation,O O O O O O B-Agr O O O O B-Agr O O O O O O O B-Agr
The day of low insolation was paralleled by larger pigment changes mostly an increase in chlorophyll b along with a decrease in carotenoid content,O O O O B-Agr O O O O O O O O O O O O O O O O O O O
With the resumption of high insolation pigments gradually return to their previous levels,O O O O O B-Agr B-Agr O O O O O B-Agr
During the entire period chlorophyll a fluorescence induction remained relatively constant,O O O O O O B-Agr O O O O
The effect of acid leaching on the microbial activity in soil was studied by simultaneous measurements of heat production using microcalorimetry and of carbon dioxide evolution employing gas chromatography,O O O O B-Agr O O O O O B-Agr O O O O B-Agr O B-Agr B-Agr O O O O B-Agr I-Agr B-Agr O B-Agr I-Agr
This was performed by increasing the pH of the soil and by different additions to the soil,O O O O O O O O O B-Agr O O O O O O B-Agr
The results from the CO(2) measurements indicate complete restoration,O B-Agr O O O B-Agr O O B-Agr
All raingauge measurements give only one-point values,O O B-Agr O O O O
Good areal characterization of such single event is necessary if the results are to be generalized,O O O O O O O O O O O B-Agr O O O O
Storm centered Areal Reduction Factors (AFR-s) calculated for different durations are also presented,O O O B-Agr B-Agr O O O O B-Agr O O O
Size shape and movement of the raincells is discussed in the context of the meteorological background observed,B-Agr O O B-Agr O O O O O O O O O O O O O
High precipitation amounts of strongly varying ionic composition make the western parts of southern Norway well-suited for studies of certain relationships between precipitation chemistry hydrology and runoff acidity,O B-Agr O O O O O B-Agr O O O O O O B-Agr O O O O O O O B-Agr B-Agr B-Agr O B-Agr B-Agr
Ions from sea-spray are the predominant ions in precipitaion in these areas,B-Agr O O O O O B-Agr O O O O B-Agr
In this particular precipitation climate this yields in fact a negative short-term correlation between precipitation acidity and runoff acidity,O O O B-Agr B-Agr O B-Agr O O O O O B-Agr O B-Agr B-Agr O B-Agr B-Agr
A long-term acidification indicated by declining fish populations does probably arise from a SO('2-)(4) -increase in runoff (caused by increased atmospheric deposition) and from a change in soil properties (caused by acid precipitation and possibly also by changed vegetation),O O B-Agr O O O B-Agr B-Agr O O O O O O O O B-Agr O O O B-Agr I-Agr O O O O O B-Agr I-Agr O O O B-Agr O O O O O B-Agr
The theta deg data exhibit an exponential-like increase with increasing water equivalent whereas the T( ap) data exhibit an exponential-like decrease,O O O B-Agr O O O O O O B-Agr O O O O O B-Agr O O O O
For both the active and passive data the snow water equivalent at which the microwave response begins to saturate decreases as the wavelength decreases,O O O O O O B-Agr O B-Agr B-Agr O O O O O O O O O O O O B-Agr O
Increasing liquid water in the snowpack causes a decrease in theta deg and an increase in the T( ap),O O B-Agr O O O O O O O O O O O O O O O O
Based on research results to date immediate formulation of a comprehensive microwave and snow research program is recommended,O O B-Agr B-Agr O O O O O O O O O B-Agr B-Agr O O O
As compared to mammals gastrointestinal absorption and elimination were slow,O O O B-Agr O B-Agr O O O O
The results also indicated that the bile was an important route of excretion,O B-Agr O O O O B-Agr O O O O O B-Agr
Doses from 5 to 70 krad have been applied to the eggs at 7 4 and 1 day before hatching,O O O O O O O O O O O B-Agr O O O O O O O B-Agr
The moliuscs collected from Beirut had higher levels of many metals than those taken from the other locations,O O O O O O O B-Agr O O B-Agr O O O O O O B-Agr
The Beirut octopus had higher lead cadmium copper iron and chromium,O O B-Agr O O B-Agr B-Agr B-Agr B-Agr O B-Agr
Lead cadmium and copper were also highest in the Beirut cuttlefish while iron and zinc were elevated,B-Agr B-Agr O B-Agr O O O O O O B-Agr O B-Agr O B-Agr O O
